entry_month,ts_code,month_wuxing,hold_1m,hold_2m,hold_3m,hold_6m,hold_9m,hold_12m,hold_24m
2023-11,801890.SI,水,-0.130157,-0.714442,-0.29412,-0.147729,-0.255165,0.058599,0.163921
2023-12,801890.SI,水,-0.906255,-0.364119,-0.1479,-0.243556,-0.012686,0.050378,0.21996
2024-01,801890.SI,土,3.313259,1.568991,0.830605,0.070573,0.36275,0.291787,0.388285
2024-02,801890.SI,木,0.530099,0.192585,0.029022,-0.234888,0.211708,0.266108,0.352889
2024-03,801890.SI,木,-0.070479,-0.156127,-0.328474,0.062766,0.126239,0.209205,0.240484
2024-04,801890.SI,土,-0.233882,-0.429226,-0.373909,0.175782,0.150067,0.160105,0.310178
2024-05,801890.SI,火,-0.574761,-0.43401,-0.431115,0.314876,0.356707,0.1955,0.369146
2024-06,801890.SI,火,-0.246671,-0.342008,0.68195,0.458527,0.471111,0.320008,
2024-07,801890.SI,土,-0.42528,1.5132,1.208087,0.558711,0.424899,0.428113,
2024-08,801890.SI,金,9.99,3.328087,2.039099,1.095157,0.531291,0.688722,
2024-09,801890.SI,金,0.70449,0.598153,0.264783,0.37582,0.217581,0.456113,
2024-10,801890.SI,土,0.498451,0.089499,0.10031,0.144637,0.235032,0.370106,
2024-11,801890.SI,水,-0.207843,-0.057131,0.444403,0.086962,0.38834,0.279722,
2024-12,801890.SI,水,0.122255,0.950414,0.496606,0.194644,0.526117,0.416921,
2025-01,801890.SI,土,2.389707,0.728285,0.19075,0.308458,0.47401,0.491992,
2025-02,801890.SI,木,-0.118812,-0.294252,-0.182024,0.36113,0.229111,0.445618,
2025-03,801890.SI,木,-0.434763,-0.211909,-0.046393,0.541091,0.391314,0.272572,
2025-04,801890.SI,土,0.098807,0.238623,0.437801,0.639987,0.608477,0.479663,
2025-05,801890.SI,火,0.396229,0.644703,1.26495,0.506665,0.747798,0.568013,
2025-06,801890.SI,火,0.937395,1.88476,1.490501,0.680556,0.401048,,
2025-07,801890.SI,土,3.295376,1.823715,0.870605,0.701269,0.493887,,
2025-08,801890.SI,金,0.856267,0.234447,0.002247,0.535351,0.387118,,
2025-09,801890.SI,金,-0.179073,-0.263553,0.134016,0.050839,,,
2025-10,801890.SI,土,-0.339338,0.332835,0.547263,0.335013,,,
2025-11,801890.SI,水,1.688896,1.367864,1.352017,0.631859,,,
2025-12,801890.SI,水,1.08516,1.199752,-0.026237,,,,
2026-01,801890.SI,土,1.320642,-0.334558,0.151878,,,,
2026-02,801890.SI,木,-0.809185,-0.188468,0.132204,,,,
2026-03,801890.SI,木,2.451429,1.757914,,,,,
2026-04,801890.SI,土,1.203751,,,,,,
2026-05,801890.SI,火,,,,,,,
2010-02,801950.SI,木,0.490213,-0.00038,-0.40568,-0.184071,0.030142,0.071177,-0.036769
2010-03,801950.SI,木,-0.329465,-0.624676,-0.728502,-0.238702,0.06787,0.074796,-0.100521
2010-04,801950.SI,土,-0.789917,-0.827242,-0.396484,0.390267,-0.000901,0.108413,-0.040255
2010-05,801950.SI,火,-0.857935,0.022911,0.120172,0.356237,0.303592,0.188523,0.021671
2010-06,801950.SI,火,6.365267,2.145453,1.13473,1.117844,0.700249,0.461847,0.007411
2010-07,801950.SI,土,0.343315,0.149265,2.202634,0.285489,0.357394,0.23569,-0.089891
2010-08,801950.SI,金,-0.016754,3.945065,0.642051,0.406274,0.212221,0.150708,-0.137967
2010-09,801950.SI,金,23.870347,1.122017,1.101092,0.517391,0.288511,0.096001,-0.102521
2010-10,801950.SI,土,-0.818943,-0.389302,-0.484024,-0.116299,-0.100412,-0.188189,-0.232269
2010-11,801950.SI,水,1.05986,-0.128963,0.204352,0.041548,0.022095,-0.131709,-0.215339
2010-12,801950.SI,水,-0.631671,-0.079103,0.095847,0.009043,-0.117734,-0.273182,-0.168093
2011-01,801950.SI,土,1.302431,0.890197,0.513495,0.187819,-0.055801,-0.136565,-0.115422
2011-02,801950.SI,木,0.55177,0.227095,-0.099248,-0.058413,-0.221421,-0.133837,-0.16453
2011-03,801950.SI,木,-0.029649,-0.313731,-0.070885,-0.208366,-0.366153,-0.247241,-0.222404
2011-04,801950.SI,土,-0.514645,-0.09084,-0.067777,-0.25423,-0.283891,-0.168983,-0.252636
2011-05,801950.SI,火,0.703023,0.291962,-0.015727,-0.276145,-0.145068,-0.121758,-0.230445
2011-06,801950.SI,火,-0.019881,-0.251722,-0.325504,-0.47647,-0.298246,-0.305757,-0.340067
2011-07,801950.SI,土,-0.428723,-0.440462,-0.403391,-0.372363,-0.200215,-0.329688,-0.355261
2011-08,801950.SI,金,-0.451959,-0.390308,-0.467662,-0.203218,-0.154499,-0.354224,-0.31201
2011-09,801950.SI,金,-0.321721,-0.475344,-0.593647,-0.284207,-0.299047,-0.265084,-0.293651
2011-10,801950.SI,土,-0.594174,-0.685478,-0.339721,-0.073991,-0.303149,-0.273955,-0.302059
2011-11,801950.SI,水,-0.75624,-0.157788,0.192591,0.065559,-0.311273,-0.290915,-0.261252
2011-12,801950.SI,水,1.909917,1.637888,0.260874,-0.079377,-0.104602,-0.04781,-0.261102
2012-01,801950.SI,土,1.391289,-0.170021,0.298683,-0.284111,-0.250608,-0.093762,-0.341062
2012-02,801950.SI,木,-0.711927,-0.042941,-0.047942,-0.476611,-0.403742,-0.194135,-0.378205
2012-03,801950.SI,木,2.179622,0.730789,-0.32781,-0.245449,-0.13289,-0.196748,-0.348347
2012-04,801950.SI,土,-0.057866,-0.690935,-0.605372,-0.430739,-0.196186,-0.327868,-0.382686
2012-05,801950.SI,火,-0.898612,-0.744597,-0.712269,-0.528133,-0.237696,-0.325681,-0.372726
2012-06,801950.SI,火,-0.356624,-0.515285,-0.152997,-0.015161,-0.14761,-0.372682,-0.311741
2012-07,801950.SI,土,-0.63482,-0.02816,-0.178826,0.1472,-0.197318,-0.379859,-0.250732
2012-08,801950.SI,金,1.58632,0.2314,-0.226158,0.240793,-0.104309,-0.267036,-0.216608
2012-09,801950.SI,金,-0.413705,-0.576711,0.145106,-0.144904,-0.432426,-0.321107,-0.20986
2012-10,801950.SI,土,-0.694396,0.600333,0.602666,-0.206408,-0.435268,-0.329076,-0.191964
2012-11,801950.SI,水,7.380344,2.670162,0.98951,-0.036369,-0.280177,-0.230349,-0.121847
2012-12,801950.SI,水,0.607343,-0.030633,-0.361465,-0.600413,-0.429678,-0.426616,-0.151148
2013-01,801950.SI,土,-0.415387,-0.59754,-0.607037,-0.664771,-0.4981,-0.520878,-0.187156
2013-02,801950.SI,木,-0.722938,-0.677824,-0.53326,-0.567022,-0.439198,-0.520231,-0.164688
2013-03,801950.SI,木,-0.625363,-0.394206,-0.749944,-0.461001,-0.446821,-0.471334,-0.06681
2013-04,801950.SI,土,-0.020422,-0.795708,-0.714022,-0.432783,-0.488148,-0.433033,0.067705
2013-05,801950.SI,火,-0.957395,-0.845482,-0.598343,-0.385281,-0.515808,-0.416488,0.075637
2013-06,801950.SI,火,-0.439602,0.233254,0.161818,-0.177227,-0.321479,-0.244881,0.239715
2013-07,801950.SI,土,1.713992,0.672857,0.125036,-0.315221,-0.287749,-0.094719,0.109465
2013-08,801950.SI,金,0.031119,-0.275655,-0.0592,-0.468383,-0.339132,-0.16271,-0.006058
2013-09,801950.SI,金,-0.491159,-0.101349,-0.417331,-0.481468,-0.345905,-0.080383,-0.061771
2013-10,801950.SI,土,0.587085,-0.376492,-0.583193,-0.433283,-0.157981,-0.026831,0.013663
2013-11,801950.SI,水,-0.755047,-0.7864,-0.699599,-0.44611,-0.194618,0.001951,0.00041
2013-12,801950.SI,水,-0.81374,-0.667333,-0.538545,-0.306973,0.070701,0.256662,0.066464
2014-01,801950.SI,土,-0.405845,-0.273669,-0.229456,0.196784,0.291039,0.379012,0.059884
2014-02,801950.SI,木,-0.112088,-0.122502,0.021283,0.318719,0.497023,0.454336,0.098708
2014-03,801950.SI,木,-0.132794,0.095302,0.040808,0.630939,0.754883,0.647246,0.123129
2014-04,801950.SI,土,0.383394,0.140236,0.858808,0.67113,0.674268,1.01069,0.160712
2014-05,801950.SI,火,-0.060181,1.15466,0.702781,0.812466,0.636205,0.982812,0.085071
2014-06,801950.SI,火,3.939846,1.292008,1.55567,1.278699,0.919646,1.0353,0.100927
2014-07,801950.SI,土,0.063454,0.838232,0.502402,0.588986,1.064027,0.359702,0.062681
2014-08,801950.SI,金,2.177474,0.785747,0.929217,0.6039,1.086039,0.179904,0.091892
2014-09,801950.SI,金,0.003594,0.503248,1.031744,0.663716,0.886556,-0.042783,0.044619
2014-10,801950.SI,土,1.251661,1.890844,0.68056,1.419245,0.315213,0.055843,0.081953
2014-11,801950.SI,水,2.711471,0.451876,0.33344,1.169168,0.001541,-0.00113,0.043003
2014-12,801950.SI,水,-0.432046,-0.200741,0.362352,0.8179,-0.255169,-0.094947,-0.048267
2015-01,801950.SI,土,0.124765,1.109977,2.482617,0.163502,-0.095696,-0.185392,-0.010279
2015-02,801950.SI,木,2.958164,5.128125,2.528683,-0.132007,-0.092832,-0.169958,-0.004586
2015-03,801950.SI,木,8.487712,2.331748,1.425775,-0.449266,-0.210288,-0.234225,-0.057681
2015-04,801950.SI,土,0.169992,0.226577,-0.611287,-0.539194,-0.498085,-0.329956,-0.165165
2015-05,801950.SI,火,0.2859,-0.775946,-0.786489,-0.540035,-0.487616,-0.406208,-0.185106
2015-06,801950.SI,火,-0.960961,-0.912999,-0.874964,-0.549414,-0.478584,-0.404491,-0.164669
2015-07,801950.SI,土,-0.80611,-0.77623,-0.453729,-0.429664,-0.196606,-0.169457,0.018395
2015-08,801950.SI,金,-0.741744,-0.083072,-0.009097,-0.20625,-0.164962,0.010444,0.107147
2015-09,801950.SI,金,2.255525,0.940983,0.623762,0.06478,0.001937,0.14,0.166279
2015-10,801950.SI,土,0.157238,0.146762,-0.40454,-0.02571,-0.044979,0.10871,0.069441
2015-11,801950.SI,水,0.136381,-0.572862,-0.364177,-0.233444,0.017043,0.089085,0.076763
2015-12,801950.SI,水,-0.839449,-0.524399,-0.301772,-0.212955,0.013209,0.000821,0.062785
2016-01,801950.SI,土,0.408877,0.456095,0.594131,0.209465,0.363975,0.202478,0.189435
2016-02,801950.SI,木,0.504896,0.695702,-0.075831,0.286297,0.303078,0.193734,0.13279
2016-03,801950.SI,木,0.910701,-0.275774,-0.112841,0.220535,0.128433,0.159566,0.053523
2016-04,801950.SI,土,-0.725492,-0.395487,-0.082381,0.261675,0.094615,0.040155,0.0016
2016-05,801950.SI,火,0.331239,0.677705,0.79032,0.547319,0.300049,0.118324,0.038303
2016-06,801950.SI,火,1.114342,1.076194,0.679187,0.272662,0.267827,0.171733,0.010464
2016-07,801950.SI,土,1.038734,0.496445,0.734732,0.195531,0.084534,0.248737,-0.039432
2016-08,801950.SI,金,0.098402,0.600178,0.337301,0.107833,-0.044025,0.213103,-0.081638
2016-09,801950.SI,金,1.331178,0.475581,-0.035445,0.101642,0.039295,0.193164,-0.067336
2016-10,801950.SI,土,-0.065992,-0.379555,-0.176072,-0.142472,0.119139,0.031562,-0.110248
2016-11,801950.SI,水,-0.58785,-0.226146,-0.082261,-0.191733,0.174322,0.06458,-0.132533
2016-12,801950.SI,水,0.452989,0.369466,0.258212,0.078809,0.280828,0.128587,-0.128658
2017-01,801950.SI,土,0.290744,0.170845,-0.107501,0.304311,0.111811,0.176533,-0.119553
2017-02,801950.SI,木,0.062084,-0.257851,-0.288146,0.328377,0.118574,0.074958,-0.074061
2017-03,801950.SI,木,-0.48141,-0.417217,-0.075014,0.292289,0.088417,-0.042823,-0.063688
2017-04,801950.SI,土,-0.345076,0.235352,0.906139,0.240916,0.29004,-0.035525,-0.017902
2017-05,801950.SI,火,1.330188,2.251895,1.478859,0.402173,0.233271,-0.035992,-0.041742
2017-06,801950.SI,火,3.538185,1.556714,0.805444,0.180662,-0.031845,-0.128608,-0.070179
2017-07,801950.SI,土,0.440397,0.138767,-0.192151,0.061273,-0.231454,-0.261101,-0.135201
2017-08,801950.SI,金,-0.099699,-0.395001,-0.206857,-0.130115,-0.296349,-0.304768,-0.17043
2017-09,801950.SI,金,-0.593443,-0.255554,-0.227911,-0.291034,-0.316472,-0.270962,-0.169951
2017-10,801950.SI,土,0.363156,0.063997,0.394197,-0.250383,-0.282751,-0.232563,-0.150404
2017-11,801950.SI,水,-0.169509,0.409982,-0.045948,-0.337234,-0.334641,-0.29315,-0.166826
2017-12,801950.SI,水,1.393825,0.022564,-0.348996,-0.356866,-0.284772,-0.327268,-0.136277
2018-01,801950.SI,土,-0.563194,-0.660508,-0.596954,-0.48555,-0.371051,-0.341127,-0.191643
2018-02,801950.SI,木,-0.736142,-0.612842,-0.539586,-0.444354,-0.360394,-0.202423,-0.185775
2018-03,801950.SI,木,-0.431925,-0.391813,-0.364642,-0.250321,-0.319865,-0.084098,-0.160459
2018-04,801950.SI,土,-0.348868,-0.328068,-0.343355,-0.21432,-0.223841,4.2e-05,-0.14043
2018-05,801950.SI,火,-0.306604,-0.34058,-0.329425,-0.246133,-0.042113,-0.047457,-0.124427
2018-06,801950.SI,火,-0.372892,-0.340552,-0.115431,-0.296306,0.034648,-0.007832,-0.112939
2018-07,801950.SI,土,-0.306544,0.050573,-0.05993,-0.156159,0.150573,0.012151,-0.039625
2018-08,801950.SI,金,0.591599,0.094537,-0.152496,0.144848,0.070772,-0.010134,-0.024493
2018-09,801950.SI,金,-0.247291,-0.381562,-0.440197,0.118981,0.030868,-0.054944,-0.057761
2018-10,801950.SI,土,-0.491882,-0.517231,-0.242537,0.272891,0.037386,-0.059448,-0.045578
2018-11,801950.SI,水,-0.541315,-0.075174,0.546513,0.203578,0.042449,-0.017926,0.054728
2018-12,801950.SI,水,0.864684,1.839702,1.236712,0.3989,0.12529,0.108937,0.089536
2019-01,801950.SI,土,3.324545,1.449698,1.139048,0.214032,0.010935,-0.008245,0.02695
2019-02,801950.SI,木,0.387665,0.504391,-0.063312,-0.144135,-0.155873,-0.168779,-0.012654
2019-03,801950.SI,木,0.630935,-0.230426,-0.12509,-0.201837,-0.122314,-0.230454,0.005161
2019-04,801950.SI,土,-0.636868,-0.359194,-0.310968,-0.305017,-0.232404,-0.26117,0.013676
2019-05,801950.SI,火,0.130808,-0.050867,-0.217984,-0.198665,-0.201227,-0.195177,0.077709
2019-06,801950.SI,火,-0.203353,-0.349677,-0.271851,-0.120923,-0.262675,-0.206911,0.085684
2019-07,801950.SI,土,-0.469125,-0.303858,-0.299014,-0.189824,-0.243784,-0.088752,0.105084
2019-08,801950.SI,金,-0.087141,-0.194495,-0.178867,-0.192714,-0.187427,-0.038644,0.281509
2019-09,801950.SI,金,-0.289224,-0.221214,0.061289,-0.258045,-0.184002,-0.06057,0.317395
2019-10,801950.SI,土,-0.146697,0.296834,-0.063627,-0.214558,-0.005482,-0.031503,0.229884
2019-11,801950.SI,水,0.970903,-0.019107,-0.206327,-0.191674,0.01323,0.132757,0.211861
2019-12,801950.SI,水,-0.511823,-0.496349,-0.481293,-0.284488,-0.097997,0.070474,0.222449
2020-01,801950.SI,土,-0.480384,-0.46532,-0.34116,0.02493,-0.020552,0.063393,0.232729
2020-02,801950.SI,木,-0.449819,-0.258129,-0.17675,0.144831,0.275367,0.172796,0.361653
2020-03,801950.SI,木,0.000348,0.007035,-0.013013,0.189463,0.36289,0.312916,0.469474
2020-04,801950.SI,土,0.013766,-0.019626,0.594442,0.194214,0.24738,0.390767,0.440668
2020-05,801950.SI,火,-0.051918,0.999605,0.592029,0.587402,0.319631,0.443119,0.508251
2020-06,801950.SI,火,3.21738,1.063021,0.433477,0.601532,0.443927,0.486227,0.523521
2020-07,801950.SI,土,0.00917,-0.164273,-0.105551,0.1033,0.32883,0.340151,0.37676
2020-08,801950.SI,金,-0.307907,-0.157924,0.582789,0.201444,0.396645,0.708279,0.429246
2020-09,801950.SI,金,0.02456,1.393604,0.78929,0.449181,0.504239,0.847429,0.463546
2020-10,801950.SI,土,4.591998,1.36457,0.360917,0.619669,0.533509,0.561817,0.366996
2020-11,801950.SI,水,-0.000144,-0.328627,-0.088023,0.311951,0.752283,0.296488,0.318273
2020-12,801950.SI,水,-0.549193,-0.129023,0.17372,0.379224,0.867226,0.395999,0.244512
2021-01,801950.SI,土,0.682764,0.893875,0.927619,0.627847,0.63517,0.429029,0.319243
2021-02,801950.SI,木,1.131472,1.063099,0.887345,1.428926,0.457796,0.580922,0.30974
2021-03,801950.SI,木,0.996919,0.775976,0.62071,1.355121,0.479081,0.644702,0.240551
2021-04,801950.SI,土,0.579479,0.460084,0.374694,0.50603,0.293345,0.49236,0.194447
2021-05,801950.SI,火,0.349715,0.282485,2.125917,0.281208,0.490265,0.576321,0.123784
2021-06,801950.SI,火,0.218605,3.757131,2.422322,0.412977,0.652778,0.561751,0.118985
2021-07,801950.SI,土,17.570664,4.735218,0.649914,0.254494,0.533779,0.41437,0.099109
2021-08,801950.SI,金,0.77122,-0.508212,-0.474876,0.028979,0.254683,0.195791,-0.037089
2021-09,801950.SI,金,-0.863452,-0.714072,-0.416623,0.14858,0.202381,0.159431,-0.015615
2021-10,801950.SI,土,-0.401272,0.205819,-0.046159,0.478814,0.34358,0.196477,0.053306
2021-11,801950.SI,水,1.428483,0.203925,1.016281,0.939411,0.573209,0.340425,0.113393
2021-12,801950.SI,水,-0.403152,0.837212,1.261379,0.72619,0.457729,0.109464,0.074781
2022-01,801950.SI,土,4.655286,3.401778,1.292721,0.594621,0.290369,0.217892,0.134149
2022-02,801950.SI,木,2.426113,0.459821,0.865472,0.389645,0.169875,0.085075,0.094358
2022-03,801950.SI,木,-0.37799,0.376519,0.317662,0.170384,-0.124963,-0.064289,0.020081
2022-04,801950.SI,土,2.046259,0.917816,0.109081,-0.031956,-0.013657,-0.043995,0.045209
2022-05,801950.SI,火,0.207389,-0.330791,0.035188,-0.073565,-0.094233,-0.198837,0.028892
2022-06,801950.SI,火,-0.629083,-0.041472,0.039568,-0.286921,-0.16519,-0.198254,-0.007844
2022-07,801950.SI,土,1.477043,0.740369,-0.155058,-0.069835,-0.090172,-0.145881,-0.023745
2022-08,801950.SI,金,0.222783,-0.506515,-0.170893,-0.152742,-0.264434,-0.224615,-0.064382
2022-09,801950.SI,金,-0.800842,-0.317282,-0.510872,-0.251908,-0.264756,-0.164233,-0.006532
2022-10,801950.SI,土,1.340371,-0.233461,0.023984,-0.055885,-0.142799,-0.072734,0.018963
2022-11,801950.SI,水,-0.748936,-0.322675,-0.134195,-0.307169,-0.241737,-0.075186,-0.022084
2022-12,801950.SI,水,0.827303,0.607822,0.144162,-0.098561,-0.000829,0.041182,0.042634
2023-01,801950.SI,土,0.414704,-0.09463,-0.129523,-0.215709,-0.102899,0.056165,-0.017539
2023-02,801950.SI,木,-0.420589,-0.317185,-0.445585,-0.290391,-0.054635,0.10372,-0.06908
2023-03,801950.SI,木,-0.195328,-0.457676,-0.289793,-0.066282,0.008958,0.112059,-0.030555
2023-04,801950.SI,土,-0.634491,-0.332782,-0.293362,-0.089283,0.126479,0.142736,-0.04313
2023-05,801950.SI,火,0.217972,-0.017468,-0.091753,0.234474,0.388461,0.321351,0.016493
2023-06,801950.SI,火,-0.207397,-0.21569,0.22757,0.202589,0.291345,0.227787,0.002151
2023-07,801950.SI,土,-0.223897,0.527713,0.173735,0.422283,0.341308,0.115855,0.025021
2023-08,801950.SI,金,2.007212,0.443429,0.677875,0.716715,0.497233,0.128963,0.038188
2023-09,801950.SI,金,-0.30717,0.253307,0.178117,0.324464,0.22786,0.180926,0.000931
2023-10,801950.SI,土,1.26719,0.536275,0.723464,0.433864,0.097203,0.119728,0.066057
2023-11,801950.SI,水,0.040999,0.502655,0.756454,0.414342,-0.010719,0.034067,0.014385
2023-12,801950.SI,水,1.169043,1.281551,0.488992,0.253514,0.181863,0.044089,-0.005485
2024-01,801950.SI,土,1.399895,0.233685,0.192927,-0.124553,-0.030199,-0.086099,5.4e-05
2024-02,801950.SI,木,-0.365814,-0.158945,0.138864,-0.257561,-0.133332,-0.214827,-0.001985
2024-03,801950.SI,木,0.115405,0.526159,0.055275,0.052943,-0.072418,-0.154879,0.022766
2024-04,801950.SI,土,1.088175,0.026437,-0.357541,-0.125586,-0.163767,-0.198764,0.045593
2024-05,801950.SI,火,-0.495457,-0.643643,-0.515995,-0.243963,-0.306367,-0.218029,-0.022058
2024-06,801950.SI,火,-0.748307,-0.525948,0.050615,-0.130348,-0.215181,-0.18202,
2024-07,801950.SI,土,-0.107147,1.146494,0.190114,-0.045956,-0.137554,-0.058419,
2024-08,801950.SI,金,4.160355,0.37402,0.180962,-0.169633,-0.082433,-0.045289,
2024-09,801950.SI,金,-0.634147,-0.435045,-0.280141,-0.321683,-0.247496,-0.15163,
2024-10,801950.SI,土,-0.127588,0.00976,-0.235199,-0.265818,-0.129142,0.014959,
2024-11,801950.SI,水,0.168731,-0.283919,-0.416146,-0.191205,-0.110627,-0.004922,
2024-12,801950.SI,水,-0.561258,-0.587334,-0.360828,-0.230622,-0.103883,-0.052705,
2025-01,801950.SI,土,-0.61186,-0.228525,-0.295212,-0.07072,0.115361,0.094329,
2025-02,801950.SI,木,0.533398,-0.050284,0.1204,0.097676,0.188616,0.268554,
2025-03,801950.SI,木,-0.41179,-0.042294,-0.073891,0.061056,0.080044,0.237753,
2025-04,801950.SI,土,0.559309,0.162055,0.225278,0.403117,0.267198,0.364473,
2025-05,801950.SI,火,-0.133994,0.08614,0.075412,0.224265,0.32217,0.223026,
2025-06,801950.SI,火,0.362231,0.1984,0.215668,0.166356,0.363404,,
2025-07,801950.SI,土,0.054273,0.14841,0.606767,0.288692,0.414301,,
2025-08,801950.SI,金,0.250953,0.983594,0.393721,0.466032,0.276603,,
2025-09,801950.SI,金,2.145317,0.471104,0.119043,0.443874,,,
2025-10,801950.SI,土,-0.311946,-0.33252,0.033584,0.326895,,,
2025-11,801950.SI,水,-0.352479,0.266798,0.542095,0.221788,,,
2025-12,801950.SI,水,1.478339,1.379796,0.862994,,,,
2026-01,801950.SI,土,1.285171,0.615239,0.703441,,,,
2026-02,801950.SI,木,0.141708,0.470725,-0.031988,,,,
2026-03,801950.SI,木,0.894558,-0.108659,,,,,
2026-04,801950.SI,土,-0.580647,,,,,,
2026-05,801950.SI,火,,,,,,,
2010-02,801960.SI,木,0.472973,-0.456576,-0.622735,-0.39843,-0.235366,-0.142307,-0.167999
2010-03,801960.SI,木,-0.799514,-0.809071,-0.768994,-0.429248,-0.256298,-0.187945,-0.211208
2010-04,801960.SI,土,-0.818172,-0.752034,-0.337879,-0.109511,-0.112451,-0.068226,-0.14278
2010-05,801960.SI,火,-0.661838,0.263502,-0.040763,0.088573,0.127787,-0.010197,-0.081591
2010-06,801960.SI,火,3.720932,0.615572,0.410174,0.334404,0.234732,0.104491,-0.077103
2010-07,801960.SI,土,-0.447127,-0.229282,0.19762,0.027589,0.044164,-0.042628,-0.168145
2010-08,801960.SI,金,0.074399,0.762651,0.235348,0.222863,0.000206,-0.039588,-0.143338
2010-09,801960.SI,金,1.891792,0.32465,0.262705,0.155374,0.018104,-0.119997,-0.132867
2010-10,801960.SI,土,-0.393215,-0.165609,-0.118302,-0.025026,-0.111478,-0.173953,-0.160275
2010-11,801960.SI,水,0.147371,0.062826,0.210505,-0.100005,-0.116893,-0.16954,-0.179928
2010-12,801960.SI,水,-0.015489,0.243362,0.057166,-0.085808,-0.21979,-0.258718,-0.131961
2011-01,801960.SI,土,0.570271,0.095481,0.078119,-0.108047,-0.191712,-0.219292,-0.106768
2011-02,801960.SI,木,-0.235751,-0.106669,-0.330865,-0.245712,-0.267564,-0.192921,-0.115356
2011-03,801960.SI,木,0.044216,-0.373887,-0.209447,-0.329736,-0.341438,-0.233803,-0.1042
2011-04,801960.SI,土,-0.624582,-0.312137,-0.262066,-0.300132,-0.298928,-0.21137,-0.134215
2011-05,801960.SI,火,0.260342,0.034591,-0.149722,-0.233702,-0.140887,-0.147834,-0.055584
2011-06,801960.SI,火,-0.150724,-0.301611,-0.431722,-0.398924,-0.241755,-0.22884,-0.126747
2011-07,801960.SI,土,-0.425691,-0.535146,-0.336234,-0.316662,-0.193709,-0.277206,-0.136839
2011-08,801960.SI,金,-0.62374,-0.286409,-0.309387,-0.136434,-0.147204,-0.23588,-0.103874
2011-09,801960.SI,金,0.353352,-0.064361,-0.364234,-0.124141,-0.146233,-0.145549,-0.05207
2011-10,801960.SI,土,-0.353147,-0.564247,-0.296513,-0.11135,-0.256385,-0.146369,-0.024757
2011-11,801960.SI,水,-0.706454,-0.266363,0.079832,-0.052345,-0.209678,-0.190186,0.007808
2011-12,801960.SI,水,0.833526,1.071077,0.206622,-0.010627,-0.057061,0.016472,0.025793
2012-01,801960.SI,土,1.339403,-0.021156,0.122549,-0.235471,-0.089511,0.021974,-0.009196
2012-02,801960.SI,木,-0.590436,-0.222402,-0.168343,-0.323873,-0.264253,-0.030337,-0.013198
2012-03,801960.SI,木,0.476348,0.185101,-0.188761,-0.166435,-0.040003,0.047326,-0.006165
2012-04,801960.SI,土,-0.04869,-0.398648,-0.479305,-0.180009,-0.009508,-0.049512,-0.04004
2012-05,801960.SI,火,-0.619867,-0.614776,-0.450317,-0.307977,0.020578,0.046652,-0.026769
2012-06,801960.SI,火,-0.609616,-0.339001,-0.143494,0.044313,0.140406,-0.011138,0.022758
2012-07,801960.SI,土,0.119204,0.268672,0.291325,0.366109,0.16163,0.030787,0.093852
2012-08,801960.SI,金,0.438102,0.387071,-0.128779,0.390635,0.297276,0.050935,0.115673
2012-09,801960.SI,金,0.337852,-0.321894,0.273302,0.315903,0.037379,0.051636,0.121078
2012-10,801960.SI,土,-0.656294,0.242204,0.445223,0.101752,-0.043805,0.114182,0.091235
2012-11,801960.SI,水,3.489505,1.963525,1.219719,0.583014,0.11873,0.254211,0.145605
2012-12,801960.SI,水,0.956225,0.560801,0.35993,-0.063646,-0.013319,0.0352,0.124076
2013-01,801960.SI,土,0.245307,0.133876,-0.16009,-0.222228,0.021636,-0.039415,0.097781
2013-02,801960.SI,木,0.032416,-0.31022,0.128941,-0.205784,0.036879,0.004244,0.10837
2013-03,801960.SI,木,-0.539143,0.180537,-0.355291,-0.15956,-0.054793,-0.056924,0.168102
2013-04,801960.SI,土,2.024079,-0.23746,-0.279768,0.126752,0.004546,-0.030474,0.338276
2013-05,801960.SI,火,-0.807721,-0.648511,-0.441265,-0.006298,-0.034183,-0.095039,0.283028
2013-06,801960.SI,火,-0.357472,-0.047548,0.095594,0.144481,0.070552,0.057816,0.363877
2013-07,801960.SI,土,0.41187,0.430633,0.762723,0.186366,0.070505,0.160776,0.246705
2013-08,801960.SI,金,0.449646,0.969603,0.767283,0.269811,0.062766,0.184398,0.130321
2013-09,801960.SI,金,1.676058,0.951319,0.19555,0.058247,0.045515,0.195105,0.085938
2013-10,801960.SI,土,0.422857,-0.200895,-0.20154,-0.165761,0.00988,0.068762,0.090173
2013-11,801960.SI,水,-0.551207,-0.401865,-0.087627,-0.175856,0.036482,0.046404,0.077862
2013-12,801960.SI,水,-0.202827,0.300874,-0.063288,-0.022286,0.194957,0.220581,0.133678
2014-01,801960.SI,土,1.122843,0.01539,-0.128378,0.135738,0.17785,0.254572,0.007078
2014-02,801960.SI,木,-0.514323,-0.441487,-0.255552,0.104731,0.095322,0.223293,-0.014707
2014-03,801960.SI,木,-0.357728,-0.078326,0.02051,0.349663,0.333174,0.44682,0.063299
2014-04,801960.SI,土,0.322623,0.286372,0.479886,0.369213,0.416504,0.847277,0.090641
2014-05,801960.SI,火,0.251116,0.565396,0.639376,0.328605,0.443541,0.819042,0.052362
2014-06,801960.SI,火,0.958623,0.87659,0.784981,0.523777,0.62535,0.758492,0.043673
2014-07,801960.SI,土,0.797992,0.704021,0.266817,0.385839,0.988993,0.338995,0.016819
